1046;1;2;Taco Flauta de Pollo ;6;5;2;;;;100
1046;1;2;Taco Flauta de Pollo ;6;5;2;;;;100
1045;2;3;Pupusa Mixta ;6;5;1;;;;113
1001;3;1;Filete de Res ;0;0;0;Platano Verde;RB;;200
1026;4;1;Baleada con Pollo ;6;5;1;;;huevo, y aguacate;45
1045;4;1;Pupusa Mixta ;6;5;1;;;;38
1052;4;1;Aguacate ;7;7;2;;;;8
1035;4;1;Enchilada de Pollo ;6;5;2;;;;38
1007;5;2;Filete de Pollo al Ajillo ;1;0;0;Platano Verde;RB;;320
1061;6;1;Orden de Platano Maduro Frijoles - Queso - Mantequilla;7;8;2;;;;40
1086;6;1;Sandia  Leche;8;9;3;;;;60
1081;6;1;Naranja Agria  Agua;8;12;3;;;;60
1025;7;1;Baleada con Huevo ;6;5;1;;;sin lacteos;32
1061;7;1;Orden de Platano Maduro Frijoles - Queso - Mantequilla;7;8;2;;;;40
1028;7;1;Burrita ;6;5;2;;;;35
1010;8;1;Chuleta de Cerdo a la Plancha ;2;0;0;Platano Verde;FF;;160
1027;8;1;Baleada Sencilla ;6;5;1;;;sin queso;25
1046;8;4;Taco Flauta de Pollo ;6;5;2;;;2 y 2;200
1029;9;1;Cena  (Huevo Revuelto);6;6;0;;;;100
1081;9;1;Naranja Agria  Agua;8;12;3;;;;60
1037;10;2;Gringa de Pollo ;6;5;1;;;;140
1025;11;3;Baleada con Huevo ;6;5;1;;;;96
1026;11;1;Baleada con Pollo ;6;5;1;;;sin mantequilla;45
1046;12;2;Taco Flauta de Pollo ;6;5;2;;;;100
1077;13;1;Horchata ;8;11;3;;;;50
1044;14;1;Pupusa de Quesillo ;6;5;1;;;;33
1045;14;1;Pupusa Mixta ;6;5;1;;;;38
1045;14;3;Pupusa Mixta ;6;5;1;;;;113
1084;14;1;Papaya  Leche;8;9;3;;;;60
1027;15;1;Baleada Sencilla ;6;5;1;;;;25
1026;15;1;Baleada con Pollo ;6;5;1;;;;45
1086;15;1;Sandia  Agua;8;9;3;;;;50
1004;16;1;Chicken Fingers Infantil ;1;1;0;;;;110
1025;16;3;Baleada con Huevo ;6;5;1;;;sin mantequilla;96
1081;16;1;Naranja Agria  Agua;8;12;3;;;;60
1027;17;1;Baleada Sencilla ;6;5;1;;;;25
1029;18;1;Cena  (Huevo Revuelto);6;6;0;Platano Verde;;platano verde;100
1029;18;1;Cena  (Huevo Estrellado);6;6;0;;;ranchero;100
1045;18;2;Pupusa Mixta ;6;5;1;;;;75
1046;19;2;Taco Flauta de Pollo ;6;5;2;;;;100
1075;19;1;Fresa  Agua;8;9;3;;;;60
1008;20;7;Filete de Pollo Empanizado ;1;0;0;Platano Verde;FF;chuco;1120
1060;20;1;Orden de Papas Fritas ;7;7;0;;;;35
1027;21;2;Baleada Sencilla ;6;5;1;;;;50
1027;21;1;Baleada Sencilla ;6;5;1;;;;25
1029;22;1;Cena  (Huevo Revuelto);6;6;0;;;;100
1094;22;1;Pepis ;8;13;3;;;;25
1046;23;6;Taco Flauta de Pollo ;6;5;2;;;2 y 2;300
1012;24;2;Costilla de Cerdo a la BBQ ;2;0;0;Guineo Verde;RB;;350
1021;24;1;Mixto 2 Carnes  (Res - Costilla);5;2;0;Guineo Verde;RB;;295
1027;24;3;Baleada Sencilla ;6;5;1;;;;75
1078;24;1;Limonada  Agua;8;12;3;;;;50
1091;24;1;Coca Cola ;8;13;3;;;;25
1091;24;1;Coca Cola ;8;13;3;;;;25
1042;25;1;Nacho con Todo ;6;5;0;;;;160
1007;26;1;Filete de Pollo al Ajillo ;1;0;0;Platano Verde;RB;;160
1053;26;1;Ajillo ;7;7;2;;;;10
1091;26;1;Coca Cola ;8;13;3;;;;25
1006;27;1;Filete de Pollo a la Plancha ;1;0;0;Platano Verde;FF;sin chimichurri;160
1027;27;1;Baleada Sencilla ;6;5;1;;;;25
1044;28;1;Pupusa de Quesillo ;6;5;1;;;;33
1025;29;2;Baleada con Huevo ;6;5;1;;;sin mantequilla;64
1006;30;1;Filete de Pollo a la Plancha ;1;0;0;Platano Verde;FF;;160
1033;31;1;Cena con Res  (Huevo Estrellado);6;6;0;;;sin lacteos, sin platano;210
1027;31;1;Baleada Sencilla ;6;5;1;;;platano y aguacate;25
1026;31;2;Baleada con Pollo ;6;5;1;;;con huevo;90
1091;31;1;Coca Cola ;8;13;3;;;;25
1003;32;1;Chicken Fingers ;1;1;0;;;tajadas, sin ff, mas chimol y encurtido;160
1064;32;1;Orden Rice and Beans ;7;7;2;;;;20
1053;32;1;Ajillo ;7;7;2;;;;10
1037;33;1;Gringa de Pollo ;6;5;1;;;;70
1027;34;2;Baleada Sencilla ;6;5;1;;;;50
1035;34;2;Enchilada de Pollo ;6;5;2;;;;75
1027;35;1;Baleada Sencilla ;6;5;1;;;;25
1048;36;2;Tajadas con Carne Molida ;6;5;0;;;;240
1025;36;4;Baleada con Huevo ;6;5;1;;;;128
1038;36;2;Gringa de Chorizo ;6;5;1;;;;140
1046;36;6;Taco Flauta de Pollo ;6;5;2;;;2 y 2;300
1036;36;2;Enchilada de Res ;6;5;2;;;;75
1010;37;1;Chuleta de Cerdo a la Plancha ;2;0;0;Platano Verde;FF;;160
1043;38;1;Pupusa de Loroco ;6;5;1;;;;38
1045;38;1;Pupusa Mixta ;6;5;1;;;;38
1045;38;2;Pupusa Mixta ;6;5;1;;;;75
1037;38;1;Gringa de Pollo ;6;5;1;;;;70
1029;39;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1046;39;2;Taco Flauta de Pollo ;6;5;2;;;;100
1036;39;2;Enchilada de Res ;6;5;2;;;;75
1086;39;1;Sandia  Agua;8;9;3;;;;50
1085;39;1;Pina  Agua;8;9;3;;;;50
1077;39;1;Horchata ;8;11;3;;;;50
1029;39;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1046;39;2;Taco Flauta de Pollo ;6;5;2;;;;100
1036;39;2;Enchilada de Res ;6;5;2;;;;75
1086;39;1;Sandia  Agua;8;9;3;;;;50
1085;39;1;Pina  Agua;8;9;3;;;;50
1077;39;1;Horchata ;8;11;3;;;;50
1001;40;1;Filete de Res ;0;0;0;Platano Verde;FF;;200
1045;40;1;Pupusa Mixta ;6;5;1;;;;38
1044;40;4;Pupusa de Quesillo ;6;5;1;;;2 y 2;130
1045;40;2;Pupusa Mixta ;6;5;1;;;;75
1046;40;2;Taco Flauta de Pollo ;6;5;2;;;;100
1075;40;1;Fresa  Agua;8;9;3;;;1/2 azucar;60
1046;41;2;Taco Flauta de Pollo ;6;5;2;;;;100
1075;41;1;Fresa  Agua;8;9;3;;;;60
0;42;1;asdasd;8;9;3;;;;205
1045;43;6;Pupusa Mixta ;6;5;1;;;2 y 2;225
1036;43;3;Enchilada de Res ;6;5;2;;;;113
1036;43;3;Enchilada de Res ;6;5;2;;;;113
1001;44;1;Filete de Res ;0;0;0;Platano Verde;FF;;200
1056;44;1;Chorizo ;7;7;0;;;;35
1001;44;1;Filete de Res ;0;0;0;Tortillas;FF;;200
1056;44;1;Chorizo ;7;7;0;;;;35
1035;45;2;Enchilada de Pollo ;6;5;2;;;sin repollo;75
1048;46;1;Tajadas con Carne Molida ;6;5;0;;;;120
1010;47;3;Chuleta de Cerdo a la Plancha ;2;0;0;Platano Verde;FF;;480
1036;47;2;Enchilada de Res ;6;5;2;;;;75
1091;47;3;Coca Cola ;8;13;3;;;;75
1084;47;2;Papaya  Agua;8;9;3;;;;100
1012;48;1;Costilla de Cerdo a la BBQ ;2;0;0;Platano Verde;RB;;175
1045;49;4;Pupusa Mixta ;6;5;1;;;2 y 2;150
1025;49;1;Baleada con Huevo ;6;5;1;;;;32
1041;50;1;Nacho con Pollo ;6;5;0;;;;135
1045;50;2;Pupusa Mixta ;6;5;1;;;;75
1045;51;2;Pupusa Mixta ;6;5;1;;;;75
1029;52;2;Cena  (Huevo Estrellado);6;6;0;;;;200
1033;53;1;Cena con Res  (Torta);6;6;0;;;con lomo;210
1033;53;1;Cena con Res  (Huevo Estrellado);6;6;0;;;con lomo;210
1029;53;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1070;53;3;Tortilla de Harina ;7;7;1;;;;30
1045;54;2;Pupusa Mixta ;6;5;1;;;1-ene;75
1046;54;1;Taco Flauta de Pollo ;6;5;2;;;;50
1007;55;1;Filete de Pollo al Ajillo ;1;0;0;Platano Verde;FF;;160
1008;55;1;Filete de Pollo Empanizado ;1;0;0;Platano Verde;FF;;160
1025;56;2;Baleada con Huevo ;6;5;1;;;sin mantequilla;64
1025;56;1;Baleada con Huevo ;6;5;1;;;;32
1091;56;1;Coca Cola ;8;13;3;;;;25
1080;56;1;Melon  Agua;8;9;3;;;;50
1001;57;2;Filete de Res ;0;0;0;Platano Verde;RB;;400
1029;58;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1045;59;2;Pupusa Mixta ;6;5;1;;;;75
1059;59;1;Orden de Huevo ;7;7;2;;;;10
1069;59;1;Salsa ;7;7;2;;;;10
1078;59;1;Limonada  Agua;8;12;3;;;;50
1045;60;2;Pupusa Mixta ;6;5;1;;;;75
1046;60;2;Taco Flauta de Pollo ;6;5;2;;;;100
1029;61;1;Cena  (Huevo Revuelto);6;6;0;;;con cebo, sin embutido;100
1070;61;1;Tortilla de Harina ;7;7;1;;;;10
1059;61;1;Orden de Huevo ;7;7;2;;;con cebo;10
1063;61;1;Orden Frijoles Fritos ;7;7;2;;;;20
1052;61;1;Aguacate ;7;7;2;;;;8
1035;61;1;Enchilada de Pollo ;6;5;2;;;sin jalapeno;38
1090;61;1;Canda Dry ;8;13;3;;;;25
1084;61;1;Papaya  Agua;8;9;3;;;sin hielo;50
1027;62;1;Baleada Sencilla ;6;5;1;;;con aguacate;25
1026;62;1;Baleada con Pollo ;6;5;1;;;;45
1026;62;1;Baleada con Pollo ;6;5;1;;;carne molida;45
1052;62;1;Aguacate ;7;7;2;;;;8
1025;63;3;Baleada con Huevo ;6;5;1;;;;96
