1016;1;1;Camarones Empanizados ;3;0;0;Papas Fritas;FF;;195
1022;1;1;Mixto 3 Carnes  (Res - Pollo - Costilla);5;3;0;Platano Verde;FF;;375
1043;1;3;Pupusa de Loroco ;6;5;1;;;;113
1045;1;3;Pupusa Mixta ;6;5;1;;;;113
1024;1;3;Baleada con Chorizo ;6;5;1;;;y huevo;135
1025;1;1;Baleada con Huevo ;6;5;1;;;;32
1027;2;6;Baleada Sencilla ;6;5;1;;;;150
1025;2;2;Baleada con Huevo ;6;5;1;;;;64
1046;2;2;Taco Flauta ;6;5;2;;;;100
1090;2;1;Coca Cola ;8;13;3;;;;25
1026;3;2;Baleada con Pollo ;6;5;1;;;;90
1045;4;7;Pupusa Mixta ;6;5;1;;;;263
1044;4;4;Pupusa de Quesillo ;6;5;1;;;;130
1001;5;2;Filete de Res ;0;0;0;Platano Verde;FF;;400
1077;5;1;Limonada  Agua;8;12;3;;;;50
1084;5;1;Pina  Agua;8;9;3;;;;50
1027;6;3;Baleada Sencilla ;6;5;1;;;;75
1025;6;2;Baleada con Huevo ;6;5;1;;;;64
1044;6;2;Pupusa de Quesillo ;6;5;1;;;;65
1045;7;14;Pupusa Mixta ;6;5;1;;;;525
1044;8;2;Pupusa de Quesillo ;6;5;1;;;;65
1046;8;2;Taco Flauta ;6;5;2;;;;100
1051;9;1;Aguacate ;7;7;0;;;;8
1024;9;3;Baleada con Chorizo ;6;5;1;;;;135
1025;9;1;Baleada con Huevo ;6;5;1;;;y aguacate;32
1007;10;2;Filete de Pollo al Ajillo ;1;0;0;Platano Maduro;RB;;320
1044;10;1;Pupusa de Quesillo ;6;5;1;;;;33
1025;11;2;Baleada con Huevo ;6;5;1;;;;64
1026;11;1;Baleada con Pollo ;6;5;1;;;y huevo;45
1027;11;1;Baleada Sencilla ;6;5;1;;;;25
1046;12;4;Taco Flauta ;6;5;2;;;2 y 2;200
1080;12;1;Naranja Agria  Agua;8;12;3;;;;60
1045;13;9;Pupusa Mixta ;6;5;1;;;3 - 2 - 2 - 2;338
1001;14;2;Filete de Res ;0;0;0;Platano Verde;FF;;400
1001;15;1;Filete de Res ;0;0;0;Platano Verde;RB;;200
1044;15;4;Pupusa de Quesillo ;6;5;1;;;2 y 2;130
1003;16;1;Chicken Fingers ;1;1;0;;;;160
1006;16;1;Filete de Pollo a la Plancha ;1;0;0;Platano Verde;RB;;160
1046;16;2;Taco Flauta ;6;5;2;;;;100
1045;17;4;Pupusa Mixta ;6;5;1;;;2 y 2;150
1079;17;1;Melon  Agua;8;9;3;;;;50
1085;17;1;Sandia  Agua;8;9;3;;;;50
1001;18;3;Filete de Res ;0;0;0;Platano Verde;RB;;600
1029;19;1;Cena  (Huevo Estrellado);6;6;0;;;duro;100
1033;19;1;Cena con Res  (Huevo Estrellado);6;6;0;;;duro;210
1061;19;1;Orden de Tortilla de Maiz ;7;7;0;;;;8
1080;19;1;Naranja Agria  Agua;8;12;3;;;;60
1045;20;1;Pupusa Mixta ;6;5;1;;;;38
1046;20;1;Taco Flauta ;6;5;2;;;;50
1010;21;1;Chuleta de Cerdo a la Plancha ;2;0;0;Platano Verde;FF;;160
1029;21;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1048;21;1;Tajadas con Pollo ;6;5;0;;;;120
1077;21;3;Limonada  Agua;8;12;3;;;;150
1074;22;1;Fresa  Agua;8;9;3;;;;60
1077;22;1;Limonada  Agua;8;12;3;;;;50
1026;23;1;Baleada con Pollo ;6;5;1;;;;45
1001;24;1;Filete de Res ;0;0;0;Tortillas;FF;;200
1029;24;1;Cena  (Huevo Revuelto);6;6;0;;;;100
1001;24;2;Filete de Res ;0;0;0;Platano Verde;FF;;400
1032;25;1;Cena con Pollo  (Huevo Estrellado);6;6;0;;;sin huevo;170
1027;25;1;Baleada Sencilla ;6;5;1;;;;25
1027;25;1;Baleada Sencilla ;6;5;1;;;sin mantequilla, poco queso;25
1044;25;1;Pupusa de Quesillo ;6;5;1;;;;33
1027;26;3;Baleada Sencilla ;6;5;1;;;sin mantequilla;75
1027;26;2;Baleada Sencilla ;6;5;1;;;sin lacteos;50
1045;26;2;Pupusa Mixta ;6;5;1;;;;75
1045;27;10;Pupusa Mixta ;6;5;1;;;3 - 3 - 2 - 2;375
1046;28;6;Taco Flauta ;6;5;2;;;2 y 2;300
1049;29;4;Tortilla con Quesillo ;6;5;1;;;2 y 2;152
1093;29;2;Pepis ;8;13;3;;;;50
1026;30;1;Baleada con Pollo ;6;5;1;;;;45
1027;30;6;Baleada Sencilla ;6;5;1;;;;150
1002;31;1;Lomito de Res ;0;0;0;Platano Verde;FF;;185
1045;31;1;Pupusa Mixta ;6;5;1;;;;38
1041;32;2;Nacho con Pollo ;6;5;0;;;sin jalapeno;270
1037;32;1;Gringa de Pollo ;6;5;1;;;;70
1033;33;1;Cena con Res  (Torta);6;6;0;;;;210
