1044;1;1;Tajadas con Carne Molida ;6;5;0;;;1 aguacate entero encima en trozitos;120
1048;1;2;Aguacate ;7;7;0;;;;20
1023;1;2;Baleada con Huevo ;6;5;1;;;con tomate sin queso, con mantequilla, ;64
1010;2;2;Costilla Baby Back a la BBQ ;2;0;0;Platano Maduro;FF;;390
1010;2;1;Costilla Baby Back a la BBQ ;2;0;0;Platano Verde;FF;;195
1025;3;2;Baleada Sencilla ;6;5;1;;;;50
1025;4;2;Baleada Sencilla ;6;5;1;;;;50
1023;4;5;Baleada con Huevo ;6;5;1;;;;160
1025;5;2;Baleada Sencilla ;6;5;1;;;sin lacteos;50
1001;6;1;Filete de Res ;0;0;0;Platano Verde;FF;;200
1044;7;1;Tajadas con Carne Molida ;6;5;0;;;;120
1025;7;2;Baleada Sencilla ;6;5;1;;;;50
1042;7;6;Pupusa Mixta ;6;5;1;;;2 en 2;225
1074;7;1;Naranja Agria  Agua;8;12;3;;;;60
1001;8;1;Filete de Res ;0;0;0;Platano Verde;FF;;200
1040;8;2;Pupusa de Loroco ;6;5;1;;;;75
1042;8;2;Pupusa Mixta ;6;5;1;;;;75
1084;8;3;Coca Cola ;8;13;3;;;;75
1026;9;4;Burrita ;6;5;2;;;2 y 2;140
1027;10;3;Cena  (Huevo Revuelto);6;6;0;;;;300
1042;10;3;Pupusa Mixta ;6;5;1;;;;113
1043;11;3;Taco Flauta ;6;5;2;;;1 1/2 y 1 1/2;150
1004;12;1;Chicken Fingers Infantil ;1;1;0;;;;110
1043;13;3;Pupusa Mixta ;6;5;1;;;;113
1026;13;2;Baleada Sencilla ;6;5;1;;;;50
1024;13;1;Baleada con Huevo ;6;5;1;;;;32
1011;14;1;Costilla Baby Back a la BBQ ;2;0;0;Papas Fritas;FF;;195
1041;14;2;Pupusa de Loroco ;6;5;1;;;;75
1026;14;1;Baleada Sencilla ;6;5;1;;;;25
1023;14;1;Baleada con Chorizo ;6;5;1;;;;45
1087;14;1;Mirinda ;8;13;3;;;;25
1085;14;1;Coca Cola ;8;13;3;;;;25
1044;15;1;Taco Flauta ;6;5;2;;;;50
1072;15;1;Limonada  Agua;8;12;3;;;;50
1034;16;2;Enchilada de Res ;6;5;2;;;;75
1033;16;1;Enchilada de Pollo ;6;5;2;;;sin encurtido, ni repollo, ni huevo, ni queso;38
1044;16;3;Taco Flauta ;6;5;2;;;;150
1069;16;2;Fresa  Agua;8;9;3;;;;120
1001;17;1;Filete de Res ;0;0;0;Platano Verde;RB;;200
1060;17;1;Orden Rice and Beans ;7;7;0;;;;20
