1029;1;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1044;1;3;Pupusa de Quesillo ;6;5;1;;;;98
1039;2;1;Gringa Mixta ;6;5;1;;;;70
1045;2;2;Pupusa Mixta ;6;5;1;;;;75
1074;2;1;Fresa  Agua;8;9;3;;;;60
1027;3;1;Baleada Sencilla ;6;5;1;;;;25
1027;4;2;Baleada Sencilla ;6;5;1;;;;50
1025;4;1;Baleada con Huevo ;6;5;1;;;;32
1012;5;1;Costilla de Cerdo a la BBQ ;2;0;0;Platano Maduro;FF;;175
1036;5;4;Enchilada de Res ;6;5;2;;;2 y 2;150
1077;5;2;Limonada  Soda;8;12;3;;;;120
1001;6;1;Filete de Res ;0;0;0;Platano Verde;FF;;200
1025;7;1;Baleada con Huevo ;6;5;1;;;;32
1027;8;4;Baleada Sencilla ;6;5;1;;;;100
1044;9;2;Pupusa de Quesillo ;6;5;1;;;;65
1045;10;4;Pupusa Mixta ;6;5;1;;;;150
1001;11;1;Filete de Res ;0;0;0;Platano Verde;RB;;200
1080;11;1;Naranja Agria  Agua;8;12;3;;;;60
1044;12;2;Pupusa de Quesillo ;6;5;1;;;;65
1029;13;6;Cena  (Huevo Revuelto);6;6;0;;;;600
1025;14;2;Baleada con Huevo ;6;5;1;;;tostadas, sin mantequilla;64
1011;15;1;Costilla Baby Back a la BBQ ;2;0;0;Platano Verde;FF;;195
1037;15;1;Gringa de Pollo ;6;5;1;;;;70
1045;16;2;Pupusa Mixta ;6;5;1;;;;75
1085;16;2;Sandia  Agua;8;9;3;;;;100
1046;17;1;Taco Flauta ;6;5;2;;;;50
1003;18;1;Chicken Fingers ;1;1;0;Platano Verde;;;160
1052;18;2;Ajillo ;7;7;0;;;;20
1045;19;3;Pupusa Mixta ;6;5;1;;;;113
1044;19;3;Pupusa de Quesillo ;6;5;1;;;;98
1046;20;6;Taco Flauta ;6;5;2;;;2 y 2;300
1047;21;1;Tajadas con Carne Molida ;6;5;0;;;;120
1045;21;2;Pupusa Mixta ;6;5;1;;;;75
1027;21;1;Baleada Sencilla ;6;5;1;;;;25
1029;22;1;Cena  (Huevo Estrellado);6;6;0;;;yema suave, sin embutido;100
1083;22;1;Papaya  Agua;8;9;3;;;;50
1027;23;5;Baleada Sencilla ;6;5;1;;;;125
1006;24;1;Filete de Pollo a la Plancha ;1;0;0;Platano Verde;FF;;160
1055;24;2;Chorizo ;7;7;0;;;;70
1074;25;1;Fresa  Agua;8;9;3;;;;60
1024;26;3;Baleada con Chorizo ;6;5;1;;;y huevo;135
1077;26;1;Limonada  Agua;8;12;3;;;;50
1029;27;1;Cena  (Huevo Estrellado);6;6;0;;;;100
1074;27;1;Fresa  Agua;8;9;3;;;;60
1002;28;3;Lomito de Res ;0;0;0;Platano Verde;FF;;555
1051;29;2;Aguacate ;7;7;0;;;;16
1025;29;2;Baleada con Huevo ;6;5;1;;;;64
1025;29;1;Baleada con Huevo ;6;5;1;;;;32
1079;29;1;Melon  Agua;8;9;3;;;;50
1090;29;1;Coca Cola ;8;13;3;;;;25
